"","OBP","SLG","BA","Playoffs.x","BatAge","Num.Bat","Num.P","WAR","RA.G","ERA","FIP","WHIP","H9","HR9","BB9","SO9","SO.W","LOB","ERAP","SV.G","CG.G","tSho.G","cSho.G","RS.G","win_adj"
"1076",0.307,0.345,0.237,0,27.3,40,16,6.3,4.45,3.94,3.85,1.399,8.3,0.8,4.3,6.3,1.47,7.44099378881988,95,0.136645962732919,0.217391304347826,0.0434782608695652,0.0434782608695652,3.55900621118012,62.3850931677019
"1077",0.316,0.387,0.242,0,28.8,34,16,8,3.71,3.31,3.51,1.262,7.7,0.8,3.6,6.4,1.76,7.02469135802469,113,0.172839506172839,0.339506172839506,0.123456790123457,0.111111111111111,4.32716049382716,90
"1078",0.33,0.352,0.24,0,26.5,37,18,8.4,4.12,3.6,3.03,1.319,8.4,0.7,3.4,7.7,2.23,7.10493827160494,99,0.209876543209877,0.320987654320988,0.0679012345679012,0.0555555555555556,4.17283950617284,81
"1079",0.309,0.338,0.24,0,25.7,39,16,4.2,4.22,3.72,3.69,1.309,8.3,0.8,3.4,5.5,1.6,6.99386503067485,99,0.153374233128834,0.257668711656442,0.0613496932515337,0.0552147239263804,3.59509202453988,68.5766871165644
"1080",0.315,0.359,0.254,0,27.4,38,14,6.7,3.46,3.08,3.2,1.197,8.2,0.8,2.6,6,2.32,6.76543209876543,108,0.191358024691358,0.290123456790123,0.123456790123457,0.0987654320987654,3.98148148148148,85
"1081",0.34,0.408,0.268,1,28.9,36,15,6.5,3.81,3.24,3.46,1.277,8.3,0.7,3.1,5.4,1.73,7.30246913580247,114,0.265432098765432,0.253086419753086,0.0493827160493827,0.0308641975308642,4.87654320987654,97
"1082",0.31,0.359,0.24,0,27.6,42,18,6.2,4.88,4.33,4.05,1.494,9,0.9,4.4,6.1,1.39,7.64197530864198,85,0.12962962962963,0.160493827160494,0.0493827160493827,0.0493827160493827,3.59259259259259,52
"1083",0.311,0.351,0.242,1,25.9,35,15,7.2,3.34,2.99,3.3,1.181,7.5,0.7,3.2,6.2,1.96,6.67283950617284,122,0.216049382716049,0.314814814814815,0.172839506172839,0.0987654320987654,3.90123456790123,100
"1084",0.308,0.344,0.235,0,26.8,38,14,6.1,3.62,3.23,3.59,1.236,7.9,0.7,3.3,5,1.53,6.66666666666667,108,0.123456790123457,0.327160493827161,0.0802469135802469,0.0679012345679012,3.46913580246914,80
"1085",0.329,0.376,0.249,0,26.2,40,15,9.2,4.19,3.71,4.01,1.312,8.2,1,3.6,5.4,1.51,6.94444444444444,92,0.222222222222222,0.259259259259259,0.0864197530864197,0.0679012345679012,4.5679012345679,88
"1086",0.312,0.372,0.241,0,27.1,34,15,4,4.6,4.14,3.71,1.439,9.4,0.8,3.6,5.8,1.62,7.51234567901235,86,0.12962962962963,0.290123456790123,0.0864197530864197,0.0864197530864197,3.98148148148148,63
"1087",0.334,0.398,0.277,0,27.2,35,16,7.5,4.02,3.61,3.04,1.315,8.4,0.6,3.4,7,2.03,6.97530864197531,97,0.203703703703704,0.240740740740741,0.0555555555555556,0.0308641975308642,4.47530864197531,88
"1088",0.285,0.329,0.225,0,26.2,42,17,2.6,4.6,4.24,3.8,1.438,9.2,0.7,3.7,4.8,1.29,7.41358024691358,84,0.154320987654321,0.0987654320987654,0.0555555555555556,0.0308641975308642,2.88888888888889,52
"1089",0.316,0.346,0.234,0,28,53,25,3.2,4.9,4.35,4.16,1.464,9.2,1.1,4,5.9,1.47,7.71165644171779,83,0.202453987730061,0.128834355828221,0.0368098159509202,0.0306748466257669,3.92024539877301,63.6073619631902
"1090",0.334,0.361,0.242,0,27.9,37,14,8.1,3.93,3.26,3.35,1.25,8.4,0.7,2.8,5.5,1.97,6.97530864197531,109,0.104938271604938,0.438271604938272,0.0925925925925926,0.0925925925925926,4.40123456790123,90
"1091",0.316,0.359,0.253,0,29.1,42,20,11.3,3.33,2.94,3.12,1.233,7.9,0.6,3.1,6.2,1.96,7.11111111111111,122,0.160493827160494,0.388888888888889,0.0740740740740741,0.0679012345679012,3.67283950617284,87
"1092",0.33,0.378,0.251,0,27.8,36,16,5.9,3.98,3.49,4,1.358,8.1,0.8,4.1,5.2,1.27,7.38271604938272,99,0.253086419753086,0.172839506172839,0.0617283950617284,0.0432098765432099,4.28395061728395,86
"1093",0.307,0.339,0.252,0,28.7,38,17,6.8,3.37,2.92,2.77,1.145,8.1,0.5,2.2,5.3,2.41,6.43558282208589,104,0.177914110429448,0.269938650306748,0.098159509202454,0.0674846625766871,3.15337423312883,80.5030674846626
"1094",0.304,0.352,0.225,0,26.9,33,15,8.4,3.07,2.66,2.98,1.112,6.9,0.6,3.1,6.5,2.08,6.25925925925926,110,0.191358024691358,0.327160493827161,0.0987654320987654,0.0925925925925926,3.57407407407407,91
"1095",0.313,0.352,0.236,0,26.4,36,16,10.5,3.77,3.33,3.26,1.262,8.1,0.7,3.3,6,1.86,6.98148148148148,96,0.191358024691358,0.339506172839506,0.104938271604938,0.0864197530864197,3.79012345679012,86
"1096",0.291,0.318,0.227,0,27.5,43,19,4.7,3.8,3.43,3.51,1.22,7.7,0.8,3.3,5.4,1.67,6.42592592592593,85,0.185185185185185,0.179012345679012,0.0679012345679012,0.0432098765432099,3.07407407407407,67
"1097",0.298,0.366,0.242,0,28.4,42,19,6.6,3.75,3.41,3.25,1.232,8.7,0.9,2.4,5.5,2.28,6.61963190184049,93,0.202453987730061,0.282208588957055,0.0736196319018405,0.0736196319018405,3.75460122699387,83.4846625766871
"1098",0.284,0.311,0.228,0,28.3,39,15,5.9,3.25,2.75,3.16,1.186,7.9,0.6,2.8,5.1,1.85,7.09259259259259,117,0.246913580246914,0.123456790123457,0.0679012345679012,0.0246913580246914,2.85802469135802,67
"1099",0.32,0.389,0.273,0,26.5,34,16,5.9,4.13,3.56,3.33,1.323,8.4,0.7,3.5,5.8,1.68,7.3680981595092,89,0.233128834355828,0.147239263803681,0.098159509202454,0.0736196319018405,4.23312883435583,82.4907975460123
"1100",0.293,0.327,0.234,0,27.5,42,17,7.8,3.11,2.66,2.89,1.111,6.7,0.6,3.3,7.1,2.14,6.60493827160494,113,0.197530864197531,0.296296296296296,0.141975308641975,0.123456790123457,3.18518518518519,86
"1101",0.307,0.385,0.235,1,28,33,15,7.3,3,2.71,3.06,1.118,7.1,0.8,2.9,6.7,2.29,6.60365853658537,111,0.176829268292683,0.359756097560976,0.115853658536585,0.0975609756097561,4.09146341463415,101.743902439024
"1102",0.298,0.317,0.231,0,25.6,38,14,5.4,3.63,3.26,2.65,1.272,8.5,0.4,3,6.4,2.13,7.38271604938272,91,0.141975308641975,0.308641975308642,0.0740740740740741,0.0617283950617284,3.14814814814815,72
"1103",0.289,0.319,0.23,0,27.9,35,14,4.8,3.14,2.69,2.53,1.178,8,0.4,2.6,6.2,2.4,6.75308641975309,103,0.197530864197531,0.234567901234568,0.141975308641975,0.123456790123457,2.90123456790123,76
"1104",0.299,0.35,0.237,0,28.2,33,14,5.2,3.37,2.89,2.78,1.143,7.7,0.6,2.6,6.3,2.41,6.56172839506173,109,0.179012345679012,0.283950617283951,0.0864197530864197,0.0802469135802469,3.46913580246914,79
"1105",0.281,0.315,0.228,0,26,34,14,7,3.06,2.72,2.74,1.133,7.6,0.5,2.6,6.2,2.36,6.61963190184049,111,0.202453987730061,0.276073619631902,0.153374233128834,0.104294478527607,2.90184049079755,72.5521472392638
"1106",0.292,0.318,0.214,0,28,34,17,5.9,3.24,2.79,3.06,1.18,8,0.6,2.6,5.1,1.96,6.71341463414634,103,0.164634146341463,0.274390243902439,0.0853658536585366,0.0670731707317073,3.26829268292683,81.9878048780488
"1107",0.304,0.343,0.24,0,24.8,34,14,6.6,3.34,2.94,3.23,1.185,7.5,0.8,3.1,6.2,1.97,6.73619631901841,95,0.184049079754601,0.276073619631902,0.110429447852761,0.0920245398773006,3.49079754601227,81.4969325153374
"1108",0.294,0.333,0.233,0,29.2,32,13,4,3.8,3.36,2.87,1.269,8.8,0.6,2.6,5.8,2.22,6.87037037037037,90,0.166666666666667,0.259259259259259,0.0740740740740741,0.0679012345679012,3.35185185185185,76
"1109",0.306,0.343,0.252,0,29.7,33,14,8.1,3.26,2.74,2.87,1.215,8,0.4,2.9,5.4,1.85,7.03067484662577,106,0.184049079754601,0.257668711656442,0.116564417177914,0.104294478527607,3.57668711656442,79.5092024539877
"1110",0.307,0.341,0.239,0,27.9,31,12,7,3.25,2.71,2.62,1.121,8,0.5,2.1,5.8,2.74,6.47239263803681,111,0.098159509202454,0.47239263803681,0.122699386503067,0.116564417177914,3.67484662576687,87.4601226993865
"1111",0.298,0.346,0.249,1,28.7,32,13,11.9,2.91,2.49,2.61,1.12,7.8,0.5,2.3,5.9,2.59,6.77160493827161,117,0.197530864197531,0.388888888888889,0.185185185185185,0.166666666666667,3.59876543209877,97
"1112",0.287,0.336,0.224,0,26.9,39,18,4.7,4.13,3.64,3.47,1.333,8.8,0.7,3.2,5.2,1.6,7.17391304347826,80,0.180124223602484,0.161490683229814,0.0683229813664596,0.0496894409937888,3.25465838509317,65.4037267080745
"1113",0.307,0.372,0.24,0,28.6,41,18,8.5,3.95,3.47,3.42,1.256,8.5,0.7,2.8,5.3,1.92,6.71604938271605,97,0.197530864197531,0.216049382716049,0.0308641975308642,0.0308641975308642,3.89506172839506,77
"1114",0.31,0.372,0.24,0,26.9,41,21,7.7,3.68,3.32,3.38,1.224,7.5,0.7,3.5,6.4,1.83,6.66459627329193,96,0.22360248447205,0.180124223602484,0.105590062111801,0.0745341614906832,4.06211180124224,76.472049689441
"1115",0.321,0.395,0.255,1,25.4,39,18,12.4,3.79,3.36,3.5,1.222,8.1,0.9,2.9,6.2,2.12,6.82098765432099,105,0.271604938271605,0.253086419753086,0.0555555555555556,0.0432098765432099,4.45679012345679,92
"1116",0.301,0.349,0.238,0,27.1,44,19,5.4,3.65,3.19,3.55,1.238,7.8,0.7,3.3,5.6,1.7,6.64596273291925,98,0.285714285714286,0.118012422360248,0.0869565217391304,0.062111801242236,3.52173913043478,84.5217391304348
"1117",0.316,0.378,0.251,0,27.5,43,21,9.8,3.85,3.48,3.6,1.246,8.4,0.9,2.9,5.5,1.92,6.77777777777778,102,0.179012345679012,0.290123456790123,0.0432098765432099,0.0432098765432099,4.33333333333333,87
"1118",0.291,0.32,0.225,0,28.3,45,17,5.7,3.03,2.45,3.11,1.115,7.2,0.5,2.8,5.6,1.99,6.8641975308642,123,0.240740740740741,0.222222222222222,0.148148148148148,0.104938271604938,3.27777777777778,89
"1119",0.297,0.372,0.248,0,26.6,33,14,6.1,3.48,3.05,3.09,1.244,8.1,0.6,3.1,6.5,2.14,7.33950617283951,125,0.246913580246914,0.209876543209877,0.111111111111111,0.0925925925925926,3.7283950617284,87
"1120",0.293,0.359,0.235,0,28.6,38,16,5.3,3.78,3.25,3.19,1.23,7.7,0.7,3.4,7.2,2.13,6.80246913580247,102,0.166666666666667,0.302469135802469,0.0864197530864197,0.0740740740740741,3.45061728395062,75
"1121",0.325,0.376,0.243,0,28.3,38,17,7.5,3.6,3.32,3.52,1.179,7.7,0.9,2.9,6.5,2.2,6.3680981595092,99,0.245398773006135,0.282208588957055,0.104294478527607,0.098159509202454,4.19018404907975,90.441717791411
"1122",0.317,0.364,0.249,0,26,47,22,5.3,4.58,4.03,3.25,1.334,9,0.7,3,6.6,2.19,6.94444444444444,82,0.135802469135802,0.216049382716049,0.0493827160493827,0.0432098765432099,3.8641975308642,69
"1123",0.296,0.33,0.233,0,24.8,39,16,5.3,4.1,3.68,3.54,1.277,8,0.8,3.5,6.2,1.77,6.67080745341615,87,0.211180124223602,0.161490683229814,0.062111801242236,0.0559006211180124,3.31055900621118,62.3850931677019
"1124",0.301,0.332,0.236,0,27.5,34,15,4.4,3.67,3.21,2.92,1.232,8.7,0.6,2.4,5.9,2.46,6.91975308641975,96,0.148148148148148,0.253086419753086,0.104938271604938,0.0864197530864197,3.2037037037037,73
"1125",0.309,0.369,0.24,0,28,35,12,6.4,3.6,3.14,2.97,1.185,8.2,0.7,2.4,6.7,2.75,6.58536585365854,112,0.146341463414634,0.353658536585366,0.109756097560976,0.0975609756097561,4.09146341463415,89.890243902439
"1126",0.288,0.325,0.238,0,25.8,54,27,6.7,4.15,3.73,3.6,1.329,8.6,0.8,3.4,5.6,1.67,6.95679012345679,91,0.117283950617284,0.222222222222222,0.0617283950617284,0.0493827160493827,3.07407407407407,61
"1127",0.296,0.317,0.225,0,28,39,15,4.6,3.81,3.24,3.34,1.253,8.4,0.7,2.9,5.5,1.87,6.92638036809816,96,0.165644171779141,0.226993865030675,0.098159509202454,0.0797546012269939,3.20245398773006,71.558282208589
"1128",0.313,0.357,0.242,0,28.8,39,17,8,3.59,3.1,2.89,1.221,8.5,0.5,2.5,6,2.4,6.79012345679012,111,0.148148148148148,0.283950617283951,0.104938271604938,0.0987654320987654,3.77777777777778,82
"1129",0.324,0.38,0.277,0,29.2,34,16,8.9,4.25,3.74,3.6,1.371,8.9,0.7,3.5,5.1,1.46,7.12883435582822,90,0.214723926380368,0.214723926380368,0.0306748466257669,0.0306748466257669,4.16564417177914,80.5030674846626
"1130",0.313,0.372,0.245,0,27.2,36,13,5.8,3.4,2.92,3.17,1.177,7.8,0.7,2.8,6,2.19,6.77160493827161,115,0.148148148148148,0.395061728395062,0.104938271604938,0.0864197530864197,4.02469135802469,91
"1131",0.32,0.379,0.263,1,27.8,31,13,6.8,3.46,3.05,3.05,1.19,8.1,0.6,2.6,5.9,2.22,6.87577639751553,108,0.273291925465839,0.273291925465839,0.105590062111801,0.0807453416149068,4.3167701863354,101.627329192547
"1132",0.288,0.326,0.223,0,26.7,36,16,4.6,3.96,3.38,3.43,1.241,8.1,0.7,3,5.4,1.77,6.75155279503106,94,0.242236024844721,0.149068322981366,0.0869565217391304,0.062111801242236,3.41614906832298,76.472049689441
"1133",0.326,0.424,0.263,0,28.2,44,21,7.8,4.19,3.68,3.54,1.303,8.8,0.8,3,5.4,1.82,6.86503067484663,101,0.220858895705521,0.226993865030675,0.0613496932515337,0.0552147239263804,4.79754601226994,84.478527607362
"1134",0.324,0.409,0.258,1,27,34,15,7.7,3.76,3.32,3.33,1.215,7.8,0.8,3.2,6.6,2.08,6.6875,102,0.31875,0.14375,0.08125,0.04375,4.71875,98.2125
"1135",0.31,0.376,0.24,0,25.3,40,21,5.5,4.51,3.92,3.93,1.352,8.6,1,3.5,6,1.69,7.14814814814815,98,0.197530864197531,0.197530864197531,0.0617283950617284,0.0493827160493827,4.04320987654321,72
"1136",0.303,0.354,0.232,0,26.3,40,17,5.5,3.97,3.56,3.75,1.287,8.4,0.8,3.2,5.2,1.64,6.69753086419753,94,0.246913580246914,0.191358024691358,0.0740740740740741,0.0555555555555556,3.7283950617284,80
"1137",0.313,0.38,0.254,0,26.6,49,23,8.9,4.99,4.33,3.99,1.366,9.3,1.1,3,5.6,1.9,6.79012345679012,85,0.154320987654321,0.172839506172839,0.037037037037037,0.0123456790123457,3.97530864197531,59
"1138",0.297,0.331,0.231,0,28.2,39,13,6.4,3.17,2.68,3.12,1.106,7.5,0.6,2.5,5.5,2.22,6.37423312883436,118,0.208588957055215,0.233128834355828,0.134969325153374,0.116564417177914,3.52147239263804,82.4907975460123
"1139",0.309,0.395,0.26,0,26.3,31,16,7.4,4.39,4.08,3.6,1.322,8.8,1,3.1,6.5,2.13,6.93125,97,0.21875,0.175,0.0625,0.05625,4.325,76.95
"1140",0.297,0.36,0.237,0,28.7,37,14,5,3.62,3.23,3.24,1.192,7.7,0.8,3,6.8,2.27,6.54938271604938,107,0.172839506172839,0.302469135802469,0.0925925925925926,0.0864197530864197,3.54320987654321,81
"1141",0.321,0.406,0.251,0,27.7,33,16,6,4.31,3.85,3.94,1.29,8.4,1.1,3.2,6.3,1.97,6.77777777777778,91,0.228395061728395,0.222222222222222,0.0679012345679012,0.0555555555555556,4.43827160493827,88
"1142",0.318,0.365,0.255,0,25.7,45,20,5.4,4.26,3.76,3.32,1.288,9.2,0.8,2.4,5.8,2.38,6.74846625766871,92,0.159509202453988,0.208588957055215,0.0797546012269939,0.0552147239263804,3.75460122699387,71.558282208589
"1143",0.294,0.337,0.236,0,25.5,49,23,4.6,4.05,3.56,3.72,1.332,8,0.7,4,5.4,1.36,7.16875,96,0.2875,0.11875,0.06875,0.025,3.525,74.925
"1144",0.314,0.362,0.256,1,28.3,35,13,9.8,3.02,2.62,2.6,1.127,7.9,0.5,2.2,6.7,3.04,6.64814814814815,126,0.209876543209877,0.320987654320988,0.123456790123457,0.0802469135802469,3.74074074074074,95
"1145",0.316,0.382,0.249,0,27.8,34,15,6.4,3.59,3.13,3.27,1.139,7.8,0.9,2.5,6.3,2.59,6.17283950617284,116,0.172839506172839,0.320987654320988,0.0679012345679012,0.0555555555555556,4.09259259259259,89
"1146",0.301,0.342,0.239,0,26.9,42,19,3.5,4.73,4.17,4.15,1.414,9.4,1,3.3,4.9,1.48,7.04968944099379,88,0.136645962732919,0.229813664596273,0.0559006211180124,0.0496894409937888,3.64596273291925,66.4099378881988
"1147",0.299,0.374,0.235,0,28.4,36,14,5.4,3.83,3.41,3.49,1.244,8.4,0.8,2.8,5.4,1.9,6.54375,97,0.2,0.18125,0.04375,0.0375,3.81875,70.875
"1148",0.322,0.378,0.258,0,29.1,38,19,8.9,3.95,3.57,3.47,1.268,8.9,0.8,2.5,5.7,2.25,6.87037037037037,102,0.141975308641975,0.320987654320988,0.0925925925925926,0.0864197530864197,4.2962962962963,87
"1149",0.329,0.428,0.279,0,28.2,32,14,8.2,3.96,3.52,3.46,1.304,8.9,0.8,2.8,5.5,1.94,6.77160493827161,102,0.265432098765432,0.216049382716049,0.0740740740740741,0.0679012345679012,4.68518518518519,92
"1150",0.303,0.392,0.248,0,26.7,37,14,9.8,3.89,3.24,3.27,1.171,8.3,0.9,2.2,5.9,2.71,6.50310559006211,115,0.167701863354037,0.322981366459627,0.0869565217391304,0.0745341614906832,4.19254658385093,93.5776397515528
"1151",0.298,0.368,0.251,0,26.8,37,18,6.5,3.56,3.11,3.48,1.228,8.3,0.8,2.8,5.5,1.99,6.77160493827161,116,0.197530864197531,0.290123456790123,0.117283950617284,0.104938271604938,3.52469135802469,83
"1152",0.295,0.355,0.234,0,27.5,42,20,3.5,4.14,3.7,3.74,1.219,8.1,1,2.8,5.5,1.93,6.05031446540881,94,0.220125786163522,0.157232704402516,0.0377358490566038,0.0314465408805031,3.50314465408805,72.3396226415094
"1153",0.307,0.363,0.238,0,27.4,34,16,4.5,3.57,2.98,3.39,1.203,7.7,0.7,3.1,5.7,1.84,6.69135802469136,116,0.253086419753086,0.197530864197531,0.0925925925925926,0.0555555555555556,3.95679012345679,94
"1154",0.327,0.4,0.251,0,26.7,30,12,4.9,4.88,4.24,3.76,1.38,9,1,3.4,6.2,1.83,7.01234567901235,88,0.154320987654321,0.203703703703704,0.0555555555555556,0.037037037037037,4.12962962962963,62
"1155",0.297,0.341,0.239,0,26.4,42,16,5.2,3.51,3.17,3.39,1.264,7.9,0.6,3.5,5.3,1.5,6.96296296296296,106,0.197530864197531,0.240740740740741,0.0864197530864197,0.0679012345679012,3.25308641975309,75
"1156",0.307,0.358,0.238,0,27.9,40,15,7.7,4.41,3.78,3.75,1.325,9,0.9,2.9,5.2,1.78,6.85365853658537,98,0.213414634146341,0.201219512195122,0.0548780487804878,0.0487804878048781,3.8719512195122,71.1219512195122
"1157",0.315,0.364,0.246,0,27.9,34,12,7,3.43,2.99,3.3,1.162,7.7,0.7,2.8,5.7,2.06,6.54320987654321,106,0.327160493827161,0.12962962962963,0.0864197530864197,0.0493827160493827,3.99382716049383,95
"1158",0.339,0.439,0.273,0,26.2,34,15,9,4.35,3.88,3.51,1.333,8.4,0.8,3.6,6.9,1.9,7.12345679012346,97,0.209876543209877,0.265432098765432,0.0555555555555556,0.0555555555555556,5.09259259259259,89
"1159",0.315,0.379,0.25,0,27.8,39,16,7.9,3.78,3.3,3.17,1.203,7.7,0.8,3.1,7.1,2.31,6.54938271604938,107,0.246913580246914,0.253086419753086,0.0802469135802469,0.0617283950617284,4.09259259259259,87
"1160",0.312,0.374,0.238,0,26.8,37,18,5.4,3.72,3.35,3.42,1.232,7.9,0.8,3.1,6.6,2.1,6.96296296296296,105,0.191358024691358,0.277777777777778,0.0864197530864197,0.0740740740740741,4.19753086419753,89
"1161",0.305,0.34,0.237,0,26.9,48,23,7.4,4.39,3.84,3.22,1.264,9,0.8,2.4,5.7,2.4,6.5679012345679,87,0.160493827160494,0.179012345679012,0.0432098765432099,0.0432098765432099,3.51234567901235,65
"1162",0.309,0.358,0.24,0,25.9,44,24,3.3,4.66,4.24,4.03,1.377,8.8,1,3.6,5.5,1.54,7.0679012345679,83,0.197530864197531,0.111111111111111,0.0432098765432099,0.037037037037037,3.61111111111111,59
"1163",0.312,0.335,0.245,1,27.9,33,12,8.6,3.22,2.81,3.1,1.117,7.5,0.8,2.6,6.6,2.54,6.59876543209877,116,0.216049382716049,0.358024691358025,0.141975308641975,0.104938271604938,3.75308641975309,97
"1164",0.324,0.399,0.254,1,27.4,35,15,7.2,3.7,3.14,3.81,1.222,7.9,1,3.1,5.8,1.86,6.84567901234568,114,0.277777777777778,0.197530864197531,0.0740740740740741,0.0679012345679012,4.77777777777778,102
"1165",0.31,0.416,0.256,0,28,37,14,7.8,3.91,3.52,3.47,1.297,8.3,0.8,3.4,6,1.79,6.91975308641975,100,0.234567901234568,0.265432098765432,0.0246913580246914,0.0246913580246914,4.37037037037037,86
"1166",0.277,0.327,0.221,0,26.5,43,20,2.4,4.59,4.06,3.89,1.347,9,0.9,3.1,4.8,1.56,6.80487804878049,87,0.0853658536585366,0.176829268292683,0.0670731707317073,0.0365853658536585,3.01829268292683,49.390243902439
"1167",0.299,0.364,0.235,0,28.3,40,16,6.9,3.73,3.28,3.38,1.266,8.2,0.8,3.2,6.2,1.96,6.96913580246914,104,0.179012345679012,0.253086419753086,0.0679012345679012,0.0617283950617284,3.7716049382716,77
"1168",0.313,0.384,0.25,0,27.1,33,14,8.4,4.12,3.53,3.16,1.288,8.7,0.7,2.9,6.6,2.3,7.11111111111111,98,0.12962962962963,0.308641975308642,0.111111111111111,0.0987654320987654,4.03703703703704,85
"1169",0.317,0.382,0.265,0,28.1,33,13,7.1,3.56,3.01,3.15,1.212,8.1,0.5,2.9,5.4,1.88,6.73619631901841,117,0.165644171779141,0.300613496932515,0.104294478527607,0.098159509202454,4.14110429447853,89.4478527607362
"1170",0.313,0.385,0.252,0,26.7,40,16,11.2,3.64,3.2,3.2,1.183,8.1,0.8,2.5,6.5,2.6,6.75460122699386,113,0.251533742331288,0.257668711656442,0.104294478527607,0.0674846625766871,4.1840490797546,94.4171779141104
"1171",0.314,0.371,0.254,0,28.4,35,15,7.6,4.16,3.77,3.78,1.287,8.7,1,2.9,5.6,1.96,6.85185185185185,103,0.216049382716049,0.246913580246914,0.0679012345679012,0.0555555555555556,4.3641975308642,80
"1172",0.304,0.35,0.228,0,28.4,40,18,4.9,4.45,3.93,4.15,1.399,8.6,1,4,5.4,1.37,7.28395061728395,88,0.246913580246914,0.12962962962963,0.0493827160493827,0.0308641975308642,3.64814814814815,70
"1173",0.316,0.387,0.248,0,27.9,37,16,8.1,3.48,3.16,3.48,1.198,8,0.8,2.8,5.8,2.06,6.43558282208589,114,0.257668711656442,0.269938650306748,0.104294478527607,0.098159509202454,4.16564417177914,96.4049079754601
"1174",0.322,0.416,0.258,0,27.5,32,13,6,4.9,4.5,3.96,1.431,9.3,1.1,3.6,6.9,1.92,7.18518518518519,87,0.228395061728395,0.12962962962963,0.0555555555555556,0.0493827160493827,4.24691358024691,72
"1175",0.314,0.39,0.251,0,27.3,43,21,8.9,4.47,4.08,3.79,1.338,9.4,0.9,2.6,4.6,1.74,6.73456790123457,92,0.123456790123457,0.358024691358025,0.0679012345679012,0.0555555555555556,4.00617283950617,76
"1176",0.32,0.353,0.247,0,27.1,37,13,7.7,3.09,2.72,3.28,1.102,7.5,0.8,2.5,5.9,2.38,6.21604938271605,127,0.277777777777778,0.271604938271605,0.123456790123457,0.0987654320987654,3.96296296296296,98
"1177",0.308,0.372,0.249,0,26.1,33,13,7.9,3.47,3.07,3.02,1.187,8,0.7,2.7,6.9,2.57,6.67484662576687,118,0.214723926380368,0.331288343558282,0.0858895705521472,0.0736196319018405,4.04907975460123,91.4355828220859
"1178",0.312,0.38,0.247,0,27.5,38,15,4.8,4.23,3.75,3.59,1.35,8.7,0.9,3.4,7,2.06,7.45121951219512,97,0.225609756097561,0.225609756097561,0.0975609756097561,0.0670731707317073,4.20121951219512,78.0365853658537
"1179",0.319,0.395,0.253,0,27.5,37,18,5.6,4.16,3.84,3.92,1.293,8.3,1,3.3,6.2,1.85,7.05521472392638,96,0.214723926380368,0.214723926380368,0.0674846625766871,0.0552147239263804,4.28834355828221,84.478527607362
"1180",0.285,0.315,0.229,0,28,42,17,5.5,3.88,3.41,3.17,1.242,9,0.7,2.2,5.4,2.41,6.64814814814815,101,0.191358024691358,0.185185185185185,0.0555555555555556,0.037037037037037,3.05555555555556,66
"1181",0.311,0.379,0.239,0,26.5,40,18,4.2,5.13,4.71,4.62,1.463,9.4,1.4,3.8,6,1.57,7.52147239263804,82,0.165644171779141,0.110429447852761,0.0368098159509202,0.0306748466257669,3.80981595092025,56.6503067484663
"1182",0.304,0.344,0.242,0,27.3,41,19,8.6,3.4,2.91,3.37,1.243,7.9,0.6,3.3,6,1.82,7.15432098765432,114,0.253086419753086,0.185185185185185,0.172839506172839,0.104938271604938,3.35802469135802,82
"1183",0.305,0.34,0.25,0,26.9,33,14,8.4,3.49,2.95,2.93,1.177,7.8,0.5,2.8,6.4,2.32,6.85975609756098,109,0.164634146341463,0.286585365853659,0.115853658536585,0.109756097560976,3.74390243902439,79.0243902439024
"1184",0.322,0.427,0.252,0,26.9,44,20,6.8,4.16,3.58,3.88,1.29,8.3,1.1,3.3,6.7,2.02,7.19631901840491,101,0.171779141104294,0.288343558282209,0.0245398773006135,0.0245398773006135,4.52147239263804,78.5153374233129
"1185",0.333,0.418,0.272,0,27.5,42,19,6.8,4.59,4.12,3.79,1.299,8.9,1,2.8,5.7,2,6.35802469135802,86,0.234567901234568,0.277777777777778,0.0864197530864197,0.0802469135802469,4.95679012345679,88
"1186",0.296,0.348,0.246,0,26.9,41,20,3.2,4.76,4.25,3.86,1.374,9.5,0.8,2.9,4.5,1.54,6.73619631901841,84,0.0920245398773006,0.245398773006135,0.0613496932515337,0.0613496932515337,3.49079754601227,52.6748466257669
"1187",0.317,0.387,0.253,1,28.2,32,14,6.8,3.52,3.15,3.45,1.205,7.8,0.8,3,5.9,1.96,6.91463414634146,115,0.274390243902439,0.280487804878049,0.109756097560976,0.0975609756097561,4.45121951219512,97.7926829268293
